it	posterior	likelihood	prior	accuracy	test_accuracy	acc_C0	acc_C1	acc_C2	acc_C3	acc_C4	mean_w0	std_w0	mean_w1	std_w1	mean_w2	std_w2	acc_prob	mcmc_id
5930	-1381.4431258434731	-440.57420669101083	-940.8689191524624	0.984	1.0	1.0	0.9977827050997783	0.9402654867256637	0.9846153846153847	0.9977477477477478	0.004452968473252122	0.7934670592496554	0.47501347429385965	1.9837756582632289	0.09020591821539665	1.799942576823157	0.5346534653465347	0
5940	-1380.8056741726882	-439.56938854234704	-941.2362856303412	0.9835555555555555	0.996	1.0	1.0	0.9402654867256637	0.9802197802197802	0.9977477477477478	0.0052696706641245684	0.7947141869819027	0.4679139398695387	1.980642280791281	0.09358539496045114	1.7992137120034286	0.504950495049505	0
5950	-1380.146156091995	-438.74944098086837	-941.3967151111266	0.9835555555555555	0.996	1.0	1.0	0.9402654867256637	0.9802197802197802	0.9977477477477478	0.0052696706641245684	0.7947141869819027	0.46860770095028575	1.9813080605504552	0.09008473960975144	1.801601691693082	0.46534653465346537	0
5960	-1374.082503794266	-431.61601992440944	-942.4664838698563	0.9831111111111112	0.996	1.0	1.0	0.9402654867256637	0.978021978021978	0.9977477477477478	0.004994629201853297	0.7950979215024554	0.4781200261766893	1.9921717616516106	0.08672111649666102	1.8058930951842447	0.45544554455445546	0
5970	-1370.0940523015126	-427.0267311706347	-943.0673211308779	0.984	1.0	1.0	1.0	0.9402654867256637	0.9824175824175824	0.9977477477477478	0.005344693743035539	0.7963958067102112	0.4788132042264599	1.99449324034239	0.08860503152730996	1.8023782382832703	0.44554455445544555	0
5980	-1373.9066333382493	-430.24817177790203	-943.6584615603472	0.9835555555555555	1.0	1.0	1.0	0.9402654867256637	0.9802197802197802	0.9977477477477478	0.0049601037589129095	0.796869055240004	0.47554803256227607	2.008735388267705	0.09325347742765211	1.7961667405954105	0.4752475247524752	0
5990	-1374.2250608985423	-430.4373513433882	-943.787709555154	0.984	1.0	1.0	1.0	0.9402654867256637	0.9824175824175824	0.9977477477477478	0.005558687187124387	0.7971631311568627	0.47831870727480935	2.006046592051472	0.08839826493375695	1.7978799107435597	0.4752475247524752	0
6000	-1370.2424039614714	-425.16290338850604	-945.0795005729653	0.9835555555555555	0.996	1.0	1.0	0.9469026548672567	0.9736263736263736	0.9977477477477478	0.0050150782147389186	0.7980154766354932	0.4850794753095405	2.012207782143431	0.09117486228639442	1.8063917319247562	0.44554455445544555	0
6010	-1365.2633482040642	-420.0510850356235	-945.2122631684406	0.9826666666666667	0.996	1.0	1.0	0.9402654867256637	0.9758241758241758	0.9977477477477478	0.0040319149345547	0.7970916778013107	0.4866462580527166	2.016259087760999	0.08495670969229946	1.8137677930129403	0.46534653465346537	0
6020	-1364.041807482505	-418.51774113286416	-945.5240663496409	0.984	1.0	1.0	0.9977827050997783	0.9402654867256637	0.9846153846153847	0.9977477477477478	0.00563061125947243	0.7976164909926194	0.4855547591535073	2.0187719973570513	0.08965102650890223	1.812173135589254	0.48514851485148514	0
6030	-1361.1510681901304	-414.64711845852014	-946.5039497316103	0.9844444444444445	1.0	1.0	1.0	0.9424778761061947	0.9824175824175824	0.9977477477477478	0.006028927035542735	0.7987148686635961	0.4841432094988047	2.0300604994862557	0.08822483338847122	1.8097235285465976	0.48514851485148514	0
6040	-1354.6960230566647	-407.20469395573116	-947.4913291009336	0.9853333333333333	1.0	1.0	0.9977827050997783	0.9446902654867256	0.9868131868131869	0.9977477477477478	0.005771438989746902	0.7997710385095108	0.4882101502935987	2.036380500244522	0.08823740808417518	1.8111484336036083	0.49504950495049505	0
6050	-1353.9932087763527	-406.2781235073772	-947.7150852689756	0.9866666666666667	1.0	1.0	0.9977827050997783	0.9535398230088495	0.9846153846153847	0.9977477477477478	0.006111695171434275	0.7995229227084958	0.4921657021319023	2.0362579266014	0.09320492567464132	1.8165455748536827	0.5247524752475248	0
6060	-1352.7323679686208	-405.1561137980968	-947.5762541705241	0.9848888888888889	1.0	1.0	1.0	0.9446902654867256	0.9824175824175824	0.9977477477477478	0.006120149091479047	0.7986458255356206	0.49291515020522536	2.038890840041109	0.0955740389384716	1.8194725815403043	0.5148514851485149	0
6070	-1349.8750798598385	-401.3683589033724	-948.5067209564662	0.9848888888888889	1.0	1.0	0.9977827050997783	0.9446902654867256	0.9846153846153847	0.9977477477477478	0.007347229871996172	0.7996840138138207	0.49406640507854915	2.038600388076717	0.09500633681230784	1.8267204071222487	0.5346534653465347	0
6080	-1347.3372955807254	-398.5981452581384	-948.7391503225869	0.9871111111111112	1.0	1.0	1.0	0.9557522123893806	0.9824175824175824	0.9977477477477478	0.009477456650501067	0.7994117319359936	0.5060311033827375	2.043485969802527	0.088799811712115	1.8263287076908639	0.5445544554455446	0
6090	-1347.196313701006	-398.45304372157585	-948.74326997943	0.9857777777777778	1.0	1.0	0.9977827050997783	0.9446902654867256	0.989010989010989	0.9977477477477478	0.009431213946448747	0.7991802282045921	0.5113271180805483	2.043969036399732	0.08864342036801132	1.8268982609076274	0.5247524752475248	0
6100	-1342.135918709442	-392.27965550891923	-949.8562632005228	0.9857777777777778	1.0	1.0	1.0	0.9513274336283186	0.9802197802197802	0.9977477477477478	0.009543742934393619	0.7991683858348869	0.5201451521835506	2.0573553584236706	0.08991189635174843	1.8326367768223122	0.5346534653465347	0
6110	-1338.3722180761629	-388.00977808140715	-950.3624399947558	0.9866666666666667	1.0	1.0	0.9977827050997783	0.9513274336283186	0.9868131868131869	0.9977477477477478	0.010618028902647247	0.7999121795267442	0.5143872394566675	2.0582781410809696	0.08220526306557525	1.8356450022361295	0.5346534653465347	0
6120	-1336.626474030093	-386.3494929408603	-950.2769810892329	0.9875555555555555	1.0	1.0	0.9977827050997783	0.9557522123893806	0.9868131868131869	0.9977477477477478	0.011501596017239612	0.7994815289398914	0.5108131168907151	2.0583980170735043	0.07740087295475999	1.8389076655600542	0.49504950495049505	0
6130	-1335.8008612726571	-385.5823877387734	-950.2184735338836	0.9884444444444445	1.0	1.0	0.9977827050997783	0.9601769911504425	0.9868131868131869	0.9977477477477478	0.011163263888730872	0.7992446643206641	0.5101052111369837	2.0595905177518934	0.07101379638918066	1.8393969050953483	0.4752475247524752	0
6140	-1336.2825636561738	-385.8352203343867	-950.447343321787	0.9888888888888889	1.0	1.0	0.9977827050997783	0.9601769911504425	0.989010989010989	0.9977477477477478	0.011119901754553574	0.7996427569996023	0.5088483202373734	2.0603964656119826	0.07101379638918066	1.8393969050953483	0.42574257425742573	0
6150	-1331.4929803550492	-379.46082121712624	-952.032159137923	0.9866666666666667	1.0	1.0	1.0	0.9557522123893806	0.9802197802197802	0.9977477477477478	0.006706318890314958	0.8022437097058378	0.5027011036885356	2.060228161101961	0.06413453782761212	1.8462176072760896	0.44554455445544555	0
6160	-1327.0022400126024	-373.7484601827593	-953.2537798298431	0.988	1.0	1.0	1.0	0.9623893805309734	0.9802197802197802	0.9977477477477478	0.00695923079257074	0.8039829693929573	0.5020136743264184	2.062261299308815	0.06493605302669712	1.8503450440462939	0.48514851485148514	0
6170	-1325.1516011536326	-371.07080366836203	-954.0807974852705	0.9884444444444445	1.0	1.0	0.9977827050997783	0.9623893805309734	0.9846153846153847	0.9977477477477478	0.005543652996637306	0.8050090578251825	0.5025294819685048	2.0663069801935485	0.06611221240891138	1.8519079970740857	0.4752475247524752	0
6180	-1324.2766617778539	-370.19419080413934	-954.0824709737146	0.9871111111111112	1.0	1.0	1.0	0.9579646017699115	0.9802197802197802	0.9977477477477478	0.0057267843007855705	0.805294651898835	0.4985824523595156	2.0675067071181155	0.0635589400523076	1.849137845267792	0.4752475247524752	0
6190	-1326.1350093412568	-372.55141106890886	-953.5835982723479	0.9862222222222222	0.996	1.0	0.9977827050997783	0.9491150442477876	0.9868131868131869	0.9977477477477478	0.005600153469517454	0.804757111234352	0.5054936192522422	2.0688448424372465	0.07265332157220249	1.841986011834398	0.4752475247524752	0
6200	-1325.414331333051	-371.41112492174807	-954.0032064113028	0.9866666666666667	0.996	1.0	0.9977827050997783	0.9491150442477876	0.989010989010989	0.9977477477477478	0.004213074453117515	0.8048608556881116	0.5054404739459966	2.06712466418748	0.07281774360993858	1.8502875417520146	0.45544554455445546	0
6210	-1324.0722548331848	-368.4561843984653	-955.6160704347195	0.9897777777777778	1.0	1.0	0.9977827050997783	0.9668141592920354	0.9868131868131869	0.9977477477477478	0.003658833828559925	0.8070619124289791	0.5137620228690917	2.061087304281045	0.06722108085204807	1.8627875971770251	0.4752475247524752	0
6220	-1322.0554220892873	-365.08799814582324	-956.9674239434639	0.9906666666666667	1.0	1.0	1.0	0.9668141592920354	0.989010989010989	0.9977477477477478	0.0038591958070478584	0.8084949746348636	0.5081017377351895	2.071851695241719	0.0715096430490245	1.8648850380070585	0.49504950495049505	0
6230	-1318.7048971876354	-361.33134220678244	-957.373554980853	0.9911111111111112	1.0	1.0	0.9977827050997783	0.9668141592920354	0.9934065934065934	0.9977477477477478	0.0051441389434912985	0.8090295305481358	0.5128591231774737	2.073900345061705	0.071249156343235	1.864159521828949	0.49504950495049505	0
6240	-1317.942689333801	-359.31418165739524	-958.6285076764058	0.9866666666666667	0.996	1.0	0.9977827050997783	0.9446902654867256	0.9934065934065934	0.9977477477477478	0.005112826698162696	0.8105620977089072	0.5080892604820054	2.0834270284480723	0.06642683287555298	1.8648126906330478	0.5445544554455446	0
6250	-1313.7858648298181	-353.9417414631113	-959.8441233667069	0.9888888888888889	1.0	1.0	1.0	0.9579646017699115	0.989010989010989	0.9977477477477478	0.004340662368550374	0.8115125679833559	0.504096339946072	2.08957320242487	0.0655155167069792	1.8729516073515782	0.5148514851485149	0
6260	-1305.2989885684399	-344.46726897843325	-960.8317195900066	0.9884444444444445	1.0	1.0	0.9977827050997783	0.9535398230088495	0.9934065934065934	0.9977477477477478	0.004297514952109002	0.8116142875918874	0.523601331406623	2.092224113892903	0.06545772491016946	1.8826413456870472	0.5346534653465347	0
6270	-1299.920323444072	-337.15988253327794	-962.7604409107942	0.988	0.996	1.0	0.9977827050997783	0.9513274336283186	0.9934065934065934	0.9977477477477478	0.00508384030074153	0.8151828193507037	0.5275299177036468	2.0882720935786954	0.05875888790032824	1.886816181416425	0.5346534653465347	0
6280	-1297.534800571885	-334.3237088128618	-963.2110917590231	0.9893333333333333	1.0	1.0	1.0	0.9557522123893806	0.9934065934065934	0.9977477477477478	0.004936306222841828	0.8149767606733396	0.5380751123640605	2.0896612995057073	0.06386540160530958	1.8927464816296034	0.5148514851485149	0
6290	-1294.3233639243522	-330.53305538930374	-963.7903085350486	0.9866666666666667	1.0	1.0	1.0	0.9424778761061947	0.9934065934065934	0.9977477477477478	0.005238464226919318	0.8152223755030201	0.5281123108814328	2.093650119377063	0.06723124770265688	1.8992107349782021	0.5247524752475248	0
6300	-1288.469837163695	-321.85879446564957	-966.6110426980456	0.9875555555555555	0.996	1.0	0.9977827050997783	0.9469026548672567	0.9956043956043956	0.9977477477477478	0.005944466927134606	0.819203547741229	0.5173212274279178	2.091216918787993	0.06380656609576023	1.9168731865279833	0.5643564356435643	0
6310	-1282.4921922751223	-314.40590844977396	-968.0862838253485	0.9884444444444445	1.0	1.0	1.0	0.9513274336283186	0.9934065934065934	0.9977477477477478	0.005040777529486807	0.820130406266928	0.5085043835046723	2.1095455064721342	0.057982179752582685	1.9195401129894718	0.5346534653465347	0
6320	-1274.9485722164454	-304.8913452840504	-970.0572269323951	0.9897777777777778	1.0	1.0	1.0	0.9579646017699115	0.9934065934065934	0.9977477477477478	0.007095633829586065	0.821529764091082	0.5230180370633949	2.1210328087161545	0.06884486811337484	1.9266909657861064	0.5445544554455446	0
6330	-1270.8423113318217	-300.5159957153971	-970.3263156164246	0.9911111111111112	1.0	1.0	1.0	0.9646017699115044	0.9934065934065934	0.9977477477477478	0.007071922607381952	0.8219155744159011	0.5277707827736613	2.1196832930127925	0.06752621179575484	1.9280417680291577	0.5445544554455446	0
6340	-1272.5026686311612	-301.8616535872828	-970.6410150438784	0.9875555555555555	0.996	1.0	0.9977827050997783	0.9469026548672567	0.9956043956043956	0.9977477477477478	0.00788926263915017	0.8210474347525148	0.5293875549201933	2.13497066519109	0.07005100413064831	1.926789713091417	0.5247524752475248	0
6350	-1271.053639670603	-300.58386166927573	-970.4697780013273	0.9888888888888889	1.0	1.0	1.0	0.9513274336283186	0.9956043956043956	0.9977477477477478	0.00688914532938804	0.8215347890890068	0.5236378146925964	2.1364800411867075	0.07016517248096274	1.9193741629043433	0.5544554455445545	0
6360	-1270.4694348410894	-299.37109349431535	-971.0983413467741	0.9884444444444445	1.0	1.0	0.9977827050997783	0.9513274336283186	0.9956043956043956	0.9977477477477478	0.006881721027668866	0.822711436166504	0.527250542936606	2.139877300034722	0.06869048402430927	1.9156107157075426	0.5445544554455446	0
6370	-1271.2948231911034	-300.5492816376921	-970.7455415534114	0.9915555555555555	1.0	1.0	1.0	0.9668141592920354	0.9934065934065934	0.9977477477477478	0.007175578491429646	0.8214271967956535	0.5331012825075464	2.1485763142854974	0.06479550910610377	1.9118742727097304	0.5544554455445545	0
6380	-1266.0720328592652	-293.9283386148175	-972.1436942444477	0.9911111111111112	1.0	1.0	1.0	0.9668141592920354	0.9912087912087912	0.9977477477477478	0.005954180359725703	0.8227245053069935	0.5423348619432834	2.157979246973924	0.05892599725413039	1.9136399863863918	0.5841584158415841	0
6390	-1263.4500603888937	-290.5945127677917	-972.855547621102	0.9915555555555555	1.0	1.0	1.0	0.9668141592920354	0.9934065934065934	0.9977477477477478	0.005119359187569629	0.8243736906842508	0.5343615964217991	2.157271319052344	0.05878880320317326	1.9134886330564465	0.594059405940594	0
6400	-1261.8280895517203	-288.363227153957	-973.4648623977633	0.9915555555555555	1.0	1.0	1.0	0.9668141592920354	0.9934065934065934	0.9977477477477478	0.005250507326539093	0.825822901926399	0.53460576446918	2.1573984710893943	0.05517603255695021	1.9106934466442522	0.5742574257425742	0
6410	-1258.952306879531	-285.2847123785938	-973.6675945009372	0.9906666666666667	1.0	1.0	1.0	0.9623893805309734	0.9934065934065934	0.9977477477477478	0.004571029292508825	0.8250976720370826	0.543139579653096	2.169470279487155	0.06024838710762129	1.9073993136776233	0.594059405940594	0
6420	-1257.504724808126	-282.2833437172438	-975.2213810908822	0.992	1.0	1.0	1.0	0.9668141592920354	0.9956043956043956	0.9977477477477478	0.003953816986655874	0.827367872507471	0.5448995010668392	2.172185749532513	0.07463223835648923	1.9100992586599406	0.6138613861386139	0
6430	-1258.432168156945	-284.2980456945605	-974.1341224623845	0.9906666666666667	1.0	1.0	1.0	0.9557522123893806	1.0	0.9977477477477478	0.004312458102636887	0.8256439829926755	0.5464937907341523	2.1675370108041214	0.07459477851720245	1.9110445198187935	0.6435643564356436	0
6440	-1259.4065352788216	-285.05382260686815	-974.3527126719533	0.9915555555555555	1.0	1.0	1.0	0.9668141592920354	0.9934065934065934	0.9977477477477478	0.0037339276923510035	0.8253893020388174	0.5480169547130669	2.1764413790282036	0.0774952613867787	1.908315874282713	0.6435643564356436	0
6450	-1257.662029749099	-282.49280619233355	-975.1692235567654	0.9902222222222222	1.0	1.0	1.0	0.9579646017699115	0.9956043956043956	0.9977477477477478	0.002879586841201702	0.8262624685259197	0.5516912733405469	2.176475331209404	0.07970057720335101	1.913536199311012	0.6237623762376238	0
6460	-1254.7455597087921	-279.3252766294298	-975.4202830793623	0.9924444444444445	1.0	1.0	1.0	0.9646017699115044	1.0	0.9977477477477478	0.0027523985694036983	0.8258152398428532	0.5530325010085003	2.178599351743521	0.07385187858253237	1.9199193808200974	0.6138613861386139	0
6470	-1258.0389650905943	-281.22339391050355	-976.8155711800907	0.9915555555555555	1.0	1.0	1.0	0.9646017699115044	0.9956043956043956	0.9977477477477478	0.002936302017640997	0.8286957319323526	0.5537378906064465	2.1702427358336203	0.07443738183035178	1.925347774453728	0.6138613861386139	0
6480	-1253.414371823489	-275.9625218289237	-977.4518499945655	0.9924444444444445	1.0	1.0	1.0	0.9668141592920354	0.9978021978021978	0.9977477477477478	0.000978846050764385	0.8298620406870326	0.5398248868993311	2.1699700810615714	0.07102554386459715	1.9293627277033405	0.6039603960396039	0
6490	-1253.3566091973107	-274.60003603925577	-978.7565731580548	0.9902222222222222	1.0	1.0	1.0	0.9557522123893806	0.9978021978021978	0.9977477477477478	0.0012243577813300537	0.8308802126319356	0.5429747488295594	2.1780862889284824	0.07069107789685611	1.934201287876538	0.594059405940594	0
